54	-0.5	0.5	0.5	1.5	1.5	2.5	2.5	3.5	3.5	4.5	4.5	5.5	5.5	6.5	6.5	7.5	7.5	8.5	
-0.5	-48.6496	-48.6496	-10.0032	-10.0032	1.4039	1.4039	-15.6901	-15.6901	20.2017	20.2017	3.06248	3.06248	2.07331	2.07331	11.77	11.77	-7.95954	-7.95954	
0.5	-48.6496	-48.6496	-10.0032	-10.0032	1.4039	1.4039	-15.6901	-15.6901	20.2017	20.2017	3.06248	3.06248	2.07331	2.07331	11.77	11.77	-7.95954	-7.95954	
0.5	-11.4644	-11.4644	10.4388	10.4388	13.1006	13.1006	-5.27831	-5.27831	0.943121	0.943121	-11.476	-11.476	11.7859	11.7859	11.4211	11.4211	16.7851	16.7851	
1.5	-11.4644	-11.4644	10.4388	10.4388	13.1006	13.1006	-5.27831	-5.27831	0.943121	0.943121	-11.476	-11.476	11.7859	11.7859	11.4211	11.4211	16.7851	16.7851	
1.5	37.7043	37.7043	-0.0409402	-0.0409402	-21.9155	-21.9155	7.6005	7.6005	2.59798	2.59798	6.08788	6.08788	-2.35088	-2.35088	-22.1133	-22.1133	-27.2873	-27.2873	
2.5	37.7043	37.7043	-0.0409402	-0.0409402	-21.9155	-21.9155	7.6005	7.6005	2.59798	2.59798	6.08788	6.08788	-2.35088	-2.35088	-22.1133	-22.1133	-27.2873	-27.2873	
2.5	-37.7043	-37.7043	0.0409402	0.0409402	21.9155	21.9155	-7.6005	-7.6005	-2.59798	-2.59798	-6.08788	-6.08788	2.35088	2.35088	22.1133	22.1133	27.2873	27.2873	
3.5	-37.7043	-37.7043	0.0409402	0.0409402	21.9155	21.9155	-7.6005	-7.6005	-2.59798	-2.59798	-6.08788	-6.08788	2.35088	2.35088	22.1133	22.1133	27.2873	27.2873	
3.5	11.4644	11.4644	-10.4388	-10.4388	-13.1006	-13.1006	5.27831	5.27831	-0.943121	-0.943121	11.476	11.476	-11.7859	-11.7859	-11.4211	-11.4211	-16.7851	-16.7851	
4.5	11.4644	11.4644	-10.4388	-10.4388	-13.1006	-13.1006	5.27831	5.27831	-0.943121	-0.943121	11.476	11.476	-11.7859	-11.7859	-11.4211	-11.4211	-16.7851	-16.7851	
4.5	48.6496	48.6496	10.0032	10.0032	-1.4039	-1.4039	15.6901	15.6901	-20.2017	-20.2017	-3.06248	-3.06248	-2.07331	-2.07331	-11.77	-11.77	7.95954	7.95954	
5.5	48.6496	48.6496	10.0032	10.0032	-1.4039	-1.4039	15.6901	15.6901	-20.2017	-20.2017	-3.06248	-3.06248	-2.07331	-2.07331	-11.77	-11.77	7.95954	7.95954	

